method,n_train,combo,pos_mean,pos_max,rot_mean,rot_max,pass
KFold_Sweep,5,"(2, 6, 13, 15, 21)",0.454530359011661,1.1192381849740467,0.4607261050396457,0.8682957118198972,True
KFold_Sweep,5,"(3, 11, 12, 19, 24)",0.45649213209125344,1.2284948367893451,0.4928392853537629,1.1081390329339253,True
KFold_Sweep,5,"(0, 8, 13, 14, 20)",0.763018640583725,1.6636095177574908,0.46127536802009955,1.1127037044493562,True
KFold_Sweep,5,"(1, 5, 8, 20, 29)",0.30993618092054726,0.7330102476369663,0.5316816911309714,0.9309939271800541,True
KFold_Sweep,5,"(6, 7, 8, 10, 25)",0.512530393345012,1.0705194405149723,0.6962726695647613,1.393594733902218,True
KFold_Sweep,5,"(3, 6, 14, 16, 20)",0.5066055406549322,1.3155603625767283,0.4860099987488493,0.8165407615909144,True
KFold_Sweep,5,"(0, 1, 11, 16, 27)",0.5068908243850402,1.3343161735591407,0.5014969977786202,1.2303372289641987,True
KFold_Sweep,5,"(3, 12, 16, 21, 24)",0.427630080358293,0.9857670526097493,0.4526570392889481,1.0672125571024065,True
KFold_Sweep,5,"(0, 6, 24, 27, 28)",1.8811274877613162,4.959364910938748,0.4394523777112481,0.8652726276165469,False
KFold_Sweep,5,"(6, 15, 24, 27, 29)",0.385920429227368,0.9893678653254542,0.4706130142642459,0.8695076335781292,True
KFold_Sweep,5,"(0, 3, 5, 12, 16)",0.8057244471808058,2.468197267714514,0.46648838775183393,0.8600836944839526,True
KFold_Sweep,5,"(0, 2, 16, 21, 27)",0.4131678914206339,1.4004108437929421,0.47291050182886807,1.1699280321859153,True
KFold_Sweep,5,"(4, 5, 15, 24, 29)",0.412682672635523,1.0318046040525712,0.5266279977319545,0.8835837327113869,True
KFold_Sweep,5,"(4, 6, 13, 20, 22)",0.44056013596929283,1.1176677909161303,0.5636194622559306,0.8875137292476186,True
KFold_Sweep,5,"(6, 14, 18, 23, 27)",0.33027338491069425,0.7309322809192117,0.47271764211612094,0.9473817573778929,True
KFold_Sweep,5,"(3, 7, 9, 14, 24)",0.3074624568439661,0.6670356079249663,0.4842718560899669,0.8300382103105703,True
KFold_Sweep,5,"(3, 7, 13, 17, 21)",0.5781262130077228,1.4770196106187927,0.47568680840022526,0.828101733003156,True
KFold_Sweep,5,"(8, 14, 15, 19, 24)",0.33705560409071145,0.8909443943488228,0.45216801652136496,1.135105422853851,True
KFold_Sweep,5,"(2, 5, 6, 17, 26)",0.8976559097447977,3.2566119446406683,0.45268313064377785,0.7915585039211392,True
KFold_Sweep,5,"(9, 11, 22, 23, 28)",0.9539214236949836,2.534657702918293,0.5226960676589046,1.054233908624095,True
KFold_Sweep,5,"(0, 3, 9, 10, 25)",0.7964942536033671,1.9857771788163487,0.4565567321751082,0.9010103413447662,True
KFold_Sweep,5,"(7, 12, 18, 26, 27)",0.44924948819939065,0.9527935575598129,0.4824925992059353,0.9399888658098657,True
KFold_Sweep,5,"(0, 3, 5, 10, 19)",0.4507278231896912,1.2232359399040527,0.5690033123867662,0.8452729128943721,True
KFold_Sweep,5,"(6, 10, 15, 23, 27)",0.33965202387595533,0.7835113385154655,0.5228262659853894,1.0086328061886187,True
KFold_Sweep,5,"(3, 9, 11, 14, 15)",0.5361800196906242,1.1452653065321305,0.48434167090300106,1.0211475362905469,True
KFold_Sweep,5,"(1, 5, 6, 8, 12)",0.8127149392761533,1.9403509426756458,0.5861499435761863,0.9894386832434927,True
KFold_Sweep,5,"(3, 14, 22, 28, 29)",0.3851766485812545,1.0187170744535625,0.4953634701244025,0.8874541510880324,True
KFold_Sweep,5,"(1, 4, 17, 24, 25)",0.8111718292328381,2.789017440664383,0.5228470587724544,1.1033318583826186,True
KFold_Sweep,5,"(20, 22, 23, 24, 29)",0.5722219781489126,1.4578957656778118,0.4691146142128063,1.0572354711473266,True
KFold_Sweep,5,"(13, 15, 21, 23, 28)",0.49245392429753215,1.5674491645171134,0.4679853458729492,1.069044308215839,True
KFold_Sweep,5,"(13, 20, 23, 25, 29)",0.4801684144493031,1.081623472247886,0.4710844391695208,1.1340076592080421,True
KFold_Sweep,5,"(0, 6, 17, 19, 29)",0.4889320850377926,1.0653694738885495,0.47307400276311795,0.8480686639128039,True
KFold_Sweep,5,"(9, 17, 19, 20, 23)",0.44975731296542343,1.3260985188745467,0.4687472305561578,1.1049302457526644,True
KFold_Sweep,5,"(3, 4, 19, 21, 24)",0.8104191265798217,1.9484610688739497,0.5130200630828256,0.8229584941670891,True
KFold_Sweep,5,"(1, 3, 12, 15, 27)",0.48941097256405164,1.205709661092055,0.4843868464426409,1.0906394779235695,True
KFold_Sweep,5,"(2, 12, 13, 16, 27)",0.5746707536565244,1.6400957044397282,0.4440966740211247,1.0490355227870565,True
KFold_Sweep,5,"(1, 15, 16, 17, 24)",0.4604962759123523,1.238357326565896,0.4883127890236018,1.2035368394571784,True
KFold_Sweep,5,"(4, 9, 10, 19, 25)",0.36420353813751355,1.0634918660956494,0.5488677526975361,1.0299356497142567,True
KFold_Sweep,5,"(4, 17, 19, 21, 24)",0.36830796928292403,0.8678869204986671,0.48857914384773643,1.0238006808411746,True
KFold_Sweep,5,"(11, 18, 22, 26, 29)",0.4719354578693261,1.3258243999369272,0.4471911489936237,0.8904355733637174,True
KFold_Sweep,5,"(3, 4, 11, 12, 24)",0.5752583085569788,1.4259062798431639,0.4731192706612113,0.9200431263145769,True
KFold_Sweep,5,"(4, 5, 7, 14, 21)",0.5650209936354523,1.4651096285976166,0.6073841471960758,1.061880738885726,True
